match_time,player_1_score_sets,player_1_score_games,player_1_score_points,player_2_score_sets,player_2_score_games,player_2_score_points,serving,event,player_1,player_2,player_1_nationality,player_2_nationality,player_1_rank,player_2_rank,player_1_link,player_2_link,player_1_eFortuna,player_2_eFortuna,player_1_STS,player_2_STS,player_1_Betclic,player_2_Betclic,player_1_Betfan,player_2_Betfan,player_1_Lvbet,player_2_Lvbet,player_1_Pzbuk,player_2_Pzbuk,player_1_Totolotek,player_2_Totolotek
2021-05-27 10:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Bucharest (Rumunia), ziemna - 1/8-finału",Uladzimir Ignatik,Tomas Lipovsek Puches,Blr,Slo,352,618,https://www.flashscore.pl/zawodnik/ignatik-uladzimir/bBkOAlI9,https://www.flashscore.pl/zawodnik/lipovsek-puches-tomas/pvwOgLl7,1.17,4.3,1.17,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Bucharest (Rumunia), ziemna - 1/8-finału",Jaimee Floyd Angele,Cristian Rodriguez,Fra,Col,815,507,https://www.flashscore.pl/zawodnik/angele-jaimee-floyd/xCLbLa6J,https://www.flashscore.pl/zawodnik/rodriguez-cristian/A9TAOZGc,2.31,1.52,2.3,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Bucharest (Rumunia), ziemna - 1/8-finału",Alexis Gautier,Simon Beaupain,Fra,Bel,543,955,https://www.flashscore.pl/zawodnik/gautier-alexis/694hb3jd,https://www.flashscore.pl/zawodnik/beaupain-simon/Ch2NjhcB,1.25,3.4,1.25,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Bucharest (Rumunia), ziemna - 1/8-finału",Nicholas David Ionel,Sebastian Gima,Rou,Rou,535,989,https://www.flashscore.pl/zawodnik/ionel-nicholas-david/rZoAMC0F,https://www.flashscore.pl/zawodnik/gima-sebastian/vcoUMA9G,1.91,1.77,1.9,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Bucharest (Rumunia), ziemna - 1/8-finału",Nicolae Frunza,Oscar Jose Gutierrez,Rou,Bra,652,414,https://www.flashscore.pl/zawodnik/frunza-nicolae/GhFipgQ7,https://www.flashscore.pl/zawodnik/gutierrez-oscar-jose/KngbSEyS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 08:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Menelaos Efstathiou,Dusty H. Boyer,Cyp,Usa,,624,https://www.flashscore.pl/zawodnik/efstathiou-menelaos/pCP9mPxp,https://www.flashscore.pl/zawodnik/boyer-dusty-h/Q9glXm0r,2.3,1.53,2.3,1.52,2.27,1.52,NA,NA,2.3,1.51,2.35,1.52,NA,NA
2021-05-27 08:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Luke Johnson,Harry Wendelken,Gbr,Gbr,677,1335,https://www.flashscore.pl/zawodnik/johnson-luke/KCfraF87,https://www.flashscore.pl/zawodnik/wendelken-harry/d6y39t1s,1.32,3.05,1.32,3.05,1.31,3,NA,NA,1.29,3.15,1.31,3.05,NA,NA
2021-05-27 10:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Arthur Fery,Felix Corwin,Gbr,Usa,1105,515,https://www.flashscore.pl/zawodnik/fery-arthur/SKxbA6KA,https://www.flashscore.pl/zawodnik/corwin-felix/zwYLwS2P,1.95,1.73,1.95,1.72,1.93,1.72,NA,NA,1.92,1.76,NA,NA,NA,NA
2021-05-27 10:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Yshai Oliel,Wishaya Trongcharoenchaikul,Isr,Tha,428,756,https://www.flashscore.pl/zawodnik/oliel-yshai/jXEvpnEA,https://www.flashscore.pl/zawodnik/trongcharoenchaikul-wishaya/Cdn8t1Wm,1.07,6.2,1.07,6.3,1.07,6,NA,NA,1.05,7,1.06,7,NA,NA
2021-05-27 10:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Ze Zhang,Adam Jones,Chn,Gbr,509,2028,https://www.flashscore.pl/zawodnik/zhang-ze/nwLBAT18,https://www.flashscore.pl/zawodnik/jones-adam/rkYmJudK,1.04,7.6,1.04,7.55,1.04,7.2,NA,NA,1.03,8.4,1.02,8.75,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Ryan Peniston,Yuki Mochizuki,Gbr,Jpn,393,685,https://www.flashscore.pl/zawodnik/peniston-ryan/E7o4KyVI,https://www.flashscore.pl/zawodnik/mochizuki-yuki/bLpNEVJh,1.21,3.75,1.22,3.75,1.21,3.7,NA,NA,1.19,4,1.15,4.5,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Heraklion 8 (Grecja), twarda - 1/8-finału",Petros Tsitsipas,Daniel Cox,Gre,Gbr,983,,https://www.flashscore.pl/zawodnik/tsitsipas-petros/v9LewqHa,https://www.flashscore.pl/zawodnik/cox-daniel/4W7NNvGU,4.4,1.16,4.4,1.16,4.3,1.15,NA,NA,4.5,1.15,4.7,1.14,NA,NA
2021-05-27 09:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Alessandro Bega,Arvid Nordquist,Ita,Swe,378,1214,https://www.flashscore.pl/zawodnik/bega-alessandro/j3IGxO3M,https://www.flashscore.pl/zawodnik/nordquist-arvid/CWfZ17iJ,1.04,7.8,1.04,7.9,1.04,7.4,1.04,7.89,1.03,8.4,1.02,9,NA,NA
2021-05-27 09:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Lorenzo Rottoli,Eero Vasa,Ita,Fin,1989,1195,https://www.flashscore.pl/zawodnik/rottoli-lorenzo/pIrIPSHu,https://www.flashscore.pl/zawodnik/vasa-eero/2eEQepaQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Aleksi Lofman,Naoki Tajima,Fin,Jpn,,664,https://www.flashscore.pl/zawodnik/lofman-aleksi/zFsM3YfO,https://www.flashscore.pl/zawodnik/tajima-naoki/CO0Fr0PC,7.8,1.04,7.8,1.04,7.4,1.04,7.78,1.04,7.7,1.04,8.75,1.02,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Karl Kiur Saar,Alexander Cozbinov,Est,Mda,1873,670,https://www.flashscore.pl/zawodnik/saar-karl-kiur/b3mTZCgB,https://www.flashscore.pl/zawodnik/cozbinov-alexander/4pzZQf0c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 12:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Luca Castelnuovo,Simonas Zukauskas,Sui,Ltu,717,,https://www.flashscore.pl/zawodnik/castelnuovo-luca/tMTm47i0,https://www.flashscore.pl/zawodnik/zukauskas-simonas/hvC0JtjQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 12:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Anton Matusevich,Oscar Weightman,Gbr,Gbr,585,1186,https://www.flashscore.pl/zawodnik/matusevich-anton/MZ72o2uf,https://www.flashscore.pl/zawodnik/weightman-oscar/6Jy5L43Q,1.1,5.6,1.1,5.6,1.09,5.4,1.1,5.6,1.09,5.8,1.08,6,NA,NA
2021-05-27 13:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Joao Victor Couto Loureiro,Zsombor Velcz,Bra,Hun,,1309,https://www.flashscore.pl/zawodnik/loureiro-joao-victor-couto/ALHnsNkp,https://www.flashscore.pl/zawodnik/zsombor-velcz/fcrdtbgr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 13:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Kouvola (Finlandia), twarda - 1/8-finału",Yannik Steinegger,Otto Virtanen,Sui,Fin,1291,556,https://www.flashscore.pl/zawodnik/steinegger-yannik/ryXdbkxH,https://www.flashscore.pl/zawodnik/virtanen-otto/hnYnFaTm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 09:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Fouad Behbehani,Diego Fernandez Flores,Kuw,Chi,,1114,https://www.flashscore.pl/zawodnik/behbehani-fouad/dOlDgXGP,https://www.flashscore.pl/zawodnik/fernandez-flores-diego/COvoyChg,9.8,1.01,9.8,1.01,9,1.01,9.79,1.01,10,1,11,1.01,9.73,1.01
2021-05-27 09:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Antoine Bellier,Daniel Merida Aguilar,Sui,Esp,514,,https://www.flashscore.pl/zawodnik/bellier-antoine/fT7lsf2k,https://www.flashscore.pl/zawodnik/daniel-merida-aguilar/WOtXbAu5,1.17,4.2,1.17,4.25,1.17,4.1,1.17,4.24,1.19,4,1.16,4.45,1.17,4.2
2021-05-27 09:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Edan Leshem,Alberto Barroso Campos,Isr,Esp,400,783,https://www.flashscore.pl/zawodnik/leshem-edan/d8bYFrl7,https://www.flashscore.pl/zawodnik/barroso-campos-alberto/fFWhIUQL,1.48,2.4,1.47,2.4,1.47,2.37,1.48,2.4,1.48,2.4,1.47,2.45,1.47,2.42
2021-05-27 09:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Carlos Lopez Montagud,Roman Andres Burruchaga,Esp,Arg,729,970,https://www.flashscore.pl/zawodnik/lopez-montagud-carlos/nsBSIUxP,https://www.flashscore.pl/zawodnik/burruchaga-roman-andres/CE7B5N90,1.68,2.02,1.6,2.15,1.59,2.13,1.6,2.15,1.61,2.14,1.6,2.15,1.63,2.09
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Nicolas Alvarez Varona,Max Alcala Gurri,Esp,Esp,557,1702,https://www.flashscore.pl/zawodnik/alvarez-varona-nicolas/E1063J6l,https://www.flashscore.pl/zawodnik/alcala-gurri-max/pISmOkA6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Imanol Lopez Morillo,Benjamin Winter Lopez,Esp,Esp,617,708,https://www.flashscore.pl/zawodnik/lopez-morillo-imanol/buuKLcxO,https://www.flashscore.pl/zawodnik/winter-lopez-benjamin/pEEDbwtS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Maxime Mora,Yannick Mertens,Fra,Bel,1001,479,https://www.flashscore.pl/zawodnik/mora-maxime/Cth7NOx9,https://www.flashscore.pl/zawodnik/mertens-yannick/YNMSJdOI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Marbella (Hiszpania), twarda - 1/8-finału",Mats Rosenkranz,Alejandro Moro Canas,Ger,Esp,576,1259,https://www.flashscore.pl/zawodnik/rosenkranz-mats/tYgxYrjJ,https://www.flashscore.pl/zawodnik/moro-canas-alejandro/MkI9xkTq,2.3,1.53,2.3,1.52,2.26,1.52,2.29,1.53,2.25,1.54,NA,NA,2.3,1.52
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Yuta Kikuchi,Yunseong Chung,Jpn,Kor,1173,409,https://www.flashscore.pl/zawodnik/kikuchi-yuta/KCfjLEXp,https://www.flashscore.pl/zawodnik/chung-yunseong/tOplqMQq,8.6,1.03,8.55,1.03,8,1.03,8.56,1.03,8.9,1.02,10,1.01,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Naoki Nakagawa,Bautista Vilicich,Jpn,Arg,635,1187,https://www.flashscore.pl/zawodnik/nakagawa-naoki/zZkuhcIL,https://www.flashscore.pl/zawodnik/vilicich-bautista/zTOdJMDp,1.14,4.8,1.14,4.8,1.13,4.6,1.14,4.79,1.13,4.85,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Luca Potenza,Uisung Park,Ita,Kor,633,969,https://www.flashscore.pl/zawodnik/potenza-luca/KQ97KSpp,https://www.flashscore.pl/zawodnik/park-uisung/CxUpojVi,1.31,3.1,1.3,3.1,1.3,3.05,1.31,3.08,1.3,3.1,NA,NA,NA,NA
2021-05-27 10:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Khumoyun Sultanov,Eliakim Coulibaly,Uzb,Ivo,341,963,https://www.flashscore.pl/zawodnik/sultanov-khumoyun/QTHn3MYj,https://www.flashscore.pl/zawodnik/coulibaly-eliakim/fDyAJ1Qn,3.2,1.28,3.2,1.27,3.15,1.28,3.22,1.28,3.35,1.26,3.3,1.28,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Maxence Beauge,Santiago Fa Rodriguez Taverna,Fra,Arg,1152,520,https://www.flashscore.pl/zawodnik/beauge-maxence/fqv50OZ6,https://www.flashscore.pl/zawodnik/rodriguez-taverna-santiago-fa/j96bbAfd,2.33,1.51,2.35,1.52,2.3,1.5,2.33,1.51,2.35,1.51,2.35,1.51,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Thomas John Fancutt,Seita Watanabe,Aus,Jpn,592,1218,https://www.flashscore.pl/zawodnik/fancutt-thomas-john/d06Uhevq,https://www.flashscore.pl/zawodnik/watanabe-seita/IH1MWYjh,1.43,2.55,1.42,2.55,1.42,2.55,1.43,2.56,1.4,2.65,1.42,2.6,NA,NA
2021-05-27 11:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Lukas Neumayer,Moez Echargui,Aut,Tun,1466,668,https://www.flashscore.pl/zawodnik/neumayer-lukas/4ffrgw5a,https://www.flashscore.pl/zawodnik/echargui-moez/65tqemRH,2.43,1.48,2.45,1.47,2.4,1.46,2.43,1.48,2.4,1.47,2.45,1.48,NA,NA
2021-05-27 13:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Monastir 14 (Tunezja), twarda - 1/8-finału",Arthur Bouquier,Roy Smith,Fra,Usa,1049,552,https://www.flashscore.pl/zawodnik/bouquier-arthur/CUPnYxhl,https://www.flashscore.pl/zawodnik/smith-roy/OrMRzfWc,1.86,1.81,1.85,1.8,1.85,1.79,1.86,1.81,1.92,1.76,1.86,1.83,NA,NA
2021-05-27 09:15:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Oleksandr Bielinskyi,Nikita Mashtakov,Ukr,Ukr,,623,https://www.flashscore.pl/zawodnik/bielinskyi-oleksandr/fTmAgXCr,https://www.flashscore.pl/zawodnik/mashtakov-nikita/SC4vdKb1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 09:15:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Fermin Tenti,Daniel Dutra Da Silva,Arg,Bra,602,586,https://www.flashscore.pl/zawodnik/tenti-fermin/xWwOKHiU,https://www.flashscore.pl/zawodnik/dutra-da-silva-daniel/fcfe6yoB,6.2,1.07,6.3,1.07,6,1.07,NA,NA,6.6,1.06,7,1.06,NA,NA
2021-05-27 09:15:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Jose Fco Vidal Azorin,Oleksandr Ovcharenko,Esp,Ukr,560,837,https://www.flashscore.pl/zawodnik/vidal-azorin-jose-fco/dSxyrB1l,https://www.flashscore.pl/zawodnik/ovcharenko-oleksandr/S6c1hQe6,2.1,1.63,2.1,1.62,2.08,1.61,NA,NA,2.1,1.63,2.15,1.64,NA,NA
2021-05-27 09:45:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Matteo Arnaldi,Georgii Kravchenko,Ita,Ukr,905,497,https://www.flashscore.pl/zawodnik/arnaldi-matteo/hlVLAfZK,https://www.flashscore.pl/zawodnik/kravchenko-georgii/4hA6NLxd,2.5,1.45,2.5,1.45,2.46,1.44,NA,NA,2.5,1.45,2.5,1.46,NA,NA
2021-05-27 09:45:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Yurii Dzhavakian,Carlos Sanchez Jover,Ukr,Esp,862,566,https://www.flashscore.pl/zawodnik/dzhavakian-yurii/ATs6urG2,https://www.flashscore.pl/zawodnik/sanchez-jover-carlos/fLXWkLuE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 09:45:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Wojciech Marek,Oleksii Krutykh,Pol,Ukr,653,534,https://www.flashscore.pl/zawodnik/marek-wojciech/M9IcfLZb,https://www.flashscore.pl/zawodnik/krutykh-oleksii/v5s9yex5,2.9,1.34,2.9,1.35,2.85,1.34,NA,NA,2.9,1.34,3,1.33,NA,NA
2021-05-27 12:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Michal Dembek,Felix Gill,Pol,Gbr,575,1104,https://www.flashscore.pl/zawodnik/dembek-michal/dEwADUtn,https://www.flashscore.pl/zawodnik/gill-felix/4Q5fNOq4,1.62,2.12,1.62,2.1,1.61,2.09,NA,NA,1.6,2.16,1.62,2.15,NA,NA
2021-05-27 12:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Novomoskovsk 2 (Ukraina), ziemna - 1/8-finału",Ivan Nedelko,Nikita Alosha Ushakov,Rus,Ukr,379,,https://www.flashscore.pl/zawodnik/nedelko-ivan/fDQ48vnb,https://www.flashscore.pl/zawodnik/alosha-ushakov-nikita/UH0jAseT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 07:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Sanjar Fajziew,Pavel Verbin,Uzb,Rus,547,1989,https://www.flashscore.pl/zawodnik/fajziew-sanjar/Agt3EJx9,https://www.flashscore.pl/zawodnik/verbin-pavel/jBpmB7vk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 07:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Markos Kalovelonis,Ivan Liutarevich,Gre,Blr,762,906,https://www.flashscore.pl/zawodnik/kalovelonis-markos/4MyTo4ma,https://www.flashscore.pl/zawodnik/liutarevich-ivan/x0NY3l0D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 07:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Jewgienij Philippov,Ivan Gakhov,Rus,Rus,1135,481,https://www.flashscore.pl/zawodnik/philippov-evgeny/SAdBjpq1,https://www.flashscore.pl/zawodnik/gakhov-ivan/KWlcYfH2,4.5,1.15,4.5,1.15,4.4,1.15,4.51,1.15,4.5,1.15,4.25,1.17,NA,NA
2021-05-27 07:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Alexander Shevchenko,Sergey Fomin,Rus,Uzb,562,622,https://www.flashscore.pl/zawodnik/shevchenko-alexander/jTIB3FIA,https://www.flashscore.pl/zawodnik/fomin-sergey/nsLeJUw8,1.08,6,1.08,6.05,1.08,5.8,1.08,6.04,1.07,6.2,1.09,6,NA,NA
2021-05-27 07:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Damian Wenger,Eric Vanshelboim,Sui,Ukr,715,553,https://www.flashscore.pl/zawodnik/wenger-damian/27Su8SM7,https://www.flashscore.pl/zawodnik/vanshelboim-eric/0YMC7sFJ,NA,NA,3.9,1.2,NA,NA,NA,NA,3.8,1.21,3.45,1.25,NA,NA
2021-05-27 08:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Yan Bondarevskiy,Mikhail Fufygin,Rus,Rus,667,935,https://www.flashscore.pl/zawodnik/bondarevskiy-yan/6cCY2mGd,https://www.flashscore.pl/zawodnik/fufygin-mikhail/xY9XJA17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 08:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Edoardo Lavagno,Aleksandre Metreveli,Ita,Geo,925,621,https://www.flashscore.pl/zawodnik/lavagno-edoardo/2FKW7IeJ,https://www.flashscore.pl/zawodnik/metreveli-aleksandre-1993/v5mGbTwA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27 10:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M15 Shymkent 2 (Kazachstan), ziemna - 1/8-finału",Louroi Martinez,Tak-Khunn Wang,Sui,Fra,,513,https://www.flashscore.pl/zawodnik/martinez-louroi/n7z5wmMs,https://www.flashscore.pl/zawodnik/wang-tak-khunn/pj3KflQ1,7.6,1.04,7.65,1.04,7.2,1.04,7.64,1.04,7.7,1.04,7.5,1.05,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",Bozo Barun,Aldin Setkic,Cro,Bih,1401,444,https://www.flashscore.pl/zawodnik/barun-bozo/ELBruHoq,https://www.flashscore.pl/zawodnik/setkic-aldin/OEW8zvIT,4.8,1.13,4.8,1.13,4.7,1.13,4.81,1.13,5.3,1.11,5,1.12,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",Jelle Sels,Gorazd Srbljak,Ned,Mkd,346,1121,https://www.flashscore.pl/zawodnik/sels-jelle/b98aFqya,https://www.flashscore.pl/zawodnik/srbljak-gorazd/jeemueOp,1.09,5.6,1.1,5.7,1.09,5.4,1.09,5.68,1.07,6.4,1.08,6.25,NA,NA
2021-05-27 11:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",Luka Todorovic,Gauthier Onclin,Srb,Bel,,539,https://www.flashscore.pl/zawodnik/todorovic-luka/46pD8Fgp,https://www.flashscore.pl/zawodnik/onclin-gauthier/dtG17O9l,9,1.02,8.95,1.02,8.4,1.02,8.93,1.02,10,1,9.75,1.01,NA,NA
2021-05-27 12:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",Tim Heger,Matheus Pucinelli de Almeida,Ger,Bra,1290,518,https://www.flashscore.pl/zawodnik/heger-tim/6iHhWvXc,https://www.flashscore.pl/zawodnik/pucinelli-de-almeida-matheus/6J1eXqaF,NA,NA,NA,NA,NA,NA,NA,NA,8.1,1.03,7.75,1.04,NA,NA
2021-05-27 12:30:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",David Pichler,Hernan Casanova,Aut,Arg,482,391,https://www.flashscore.pl/zawodnik/pichler-david/xEnUv3EF,https://www.flashscore.pl/zawodnik/casanova-hernan/nDzZi0PI,2.75,1.38,2.75,1.37,2.7,1.37,2.75,1.38,2.85,1.35,2.8,1.37,NA,NA
2021-05-27 14:00:00,0,,,0,,,NA,"ITF MĘŻCZYŹNI - SINGIEL: M25 Kiseljak (Bośnia i Hercegowina), ziemna - 1/8-finału",Dan Added,Lukas Palovic,Fra,Svk,433,1873,https://www.flashscore.pl/zawodnik/added-dan/bwW3LbI0,https://www.flashscore.pl/zawodnik/palovic-lukas/ruoJQPB7,1.08,6,1.08,5.95,1.08,5.8,1.08,5.97,1.07,6.2,1.07,6.5,NA,NA
